h,mag,stag_mag,energy
5.0,-2078,50,-10394.0
5.0,-2090,-30,-10450.0
5.0,-2064,28,-10320.0
5.0,-2088,24,-10440.0
5.0,-2084,-28,-10420.0
5.0,-2038,86,-10190.0
5.0,-2062,2,-10310.0
5.0,-2100,52,-10500.0
5.0,-2050,38,-10254.0
5.0,-2056,-64,-10280.0
5.0,-2058,-2,-10286.0
5.0,-2044,56,-10216.0
5.0,-2092,4,-10460.0
5.0,-2062,66,-10318.0
5.0,-2074,-18,-10370.0
5.0,-2044,-24,-10220.0
5.0,-2090,-22,-10450.0
5.0,-2086,-22,-10430.0
5.0,-2066,-66,-10326.0
5.0,-2060,4,-10292.0
5.0,-2122,-82,-10610.0
5.0,-2030,70,-10158.0
5.0,-2064,20,-10320.0
5.0,-2034,46,-10170.0
5.0,-2092,4,-10464.0
5.0,-2056,-40,-10280.0
5.0,-2024,52,-10124.0
5.0,-2030,-14,-10154.0
5.0,-2088,0,-10440.0
5.0,-2100,8,-10500.0
5.0,-2090,22,-10446.0
5.0,-2034,46,-10170.0
5.0,-2090,62,-10450.0
5.0,-2072,8,-10360.0
5.0,-2094,14,-10470.0
5.0,-2066,46,-10330.0
5.0,-2050,30,-10250.0
5.0,-2118,18,-10586.0
5.0,-2070,-22,-10350.0
5.0,-2088,-24,-10432.0
5.0,-2082,-14,-10406.0
5.0,-2082,42,-10410.0
5.0,-2096,-8,-10472.0
5.0,-2028,12,-10136.0
5.0,-2066,-30,-10326.0
5.0,-2088,-12,-10440.0
5.0,-2074,-38,-10366.0
5.0,-2104,36,-10516.0
5.0,-2104,-8,-10520.0
5.0,-2050,-42,-10246.0
5.0,-2056,68,-10284.0
5.0,-2052,-28,-10256.0
5.0,-2060,12,-10296.0
5.0,-2070,-10,-10346.0
5.0,-2080,28,-10396.0
5.0,-2076,-32,-10380.0
5.0,-2072,-8,-10356.0
5.0,-2056,-40,-10284.0
5.0,-2092,-16,-10460.0
5.0,-2062,10,-10306.0
5.0,-2090,-38,-10446.0
5.0,-2076,0,-10380.0
5.0,-2060,-36,-10312.0
5.0,-2056,-4,-10284.0
5.0,-2054,-38,-10266.0
5.0,-2084,-28,-10424.0
5.0,-2082,2,-10410.0
5.0,-2074,-22,-10370.0
5.0,-2112,-44,-10564.0
5.0,-2088,20,-10436.0
5.0,-2084,28,-10420.0
5.0,-2062,-58,-10302.0
5.0,-2098,66,-10490.0
5.0,-2108,4,-10540.0
5.0,-2092,16,-10464.0
5.0,-2062,-22,-10314.0
5.0,-2092,-32,-10464.0
5.0,-2066,6,-10330.0
5.0,-2088,-24,-10436.0
5.0,-2078,14,-10390.0
5.0,-2116,-8,-10568.0
5.0,-2086,-6,-10430.0
5.0,-2074,10,-10370.0
5.0,-2068,-36,-10336.0
5.0,-2058,-42,-10282.0
5.0,-2060,-84,-10304.0
5.0,-2116,16,-10580.0
5.0,-2072,24,-10360.0
5.0,-2104,4,-10516.0
5.0,-2112,-44,-10564.0
5.0,-2116,16,-10576.0
5.0,-2056,32,-10284.0
5.0,-2072,-12,-10360.0
5.0,-2048,16,-10240.0
5.0,-2104,-16,-10520.0
5.0,-2062,-30,-10306.0
5.0,-2096,-16,-10480.0
5.0,-2076,32,-10376.0
5.0,-2112,68,-10560.0
5.0,-2104,-36,-10520.0
5.0,-2094,30,-10470.0
5.0,-2092,20,-10460.0
5.0,-2100,-16,-10504.0
5.0,-2124,-28,-10616.0
5.0,-2100,-16,-10500.0
5.0,-2076,16,-10380.0
5.0,-2056,-28,-10280.0
5.0,-2098,2,-10486.0
5.0,-2052,-24,-10264.0
5.0,-2086,-6,-10430.0
5.0,-2094,2,-10470.0
5.0,-2058,-18,-10290.0
5.0,-2100,16,-10500.0
5.0,-2074,14,-10366.0
5.0,-2098,-46,-10486.0
5.0,-2090,-26,-10450.0
5.0,-2082,58,-10406.0
5.0,-2064,-44,-10320.0
5.0,-2092,20,-10468.0
5.0,-2092,76,-10460.0
5.0,-2056,-24,-10280.0
5.0,-2056,16,-10280.0
5.0,-2038,-34,-10190.0
5.0,-2090,-62,-10454.0
5.0,-2094,-2,-10466.0
5.0,-2072,0,-10364.0
5.0,-2114,18,-10566.0
5.0,-2038,18,-10186.0
5.0,-2102,2,-10510.0
5.0,-2078,22,-10390.0
5.0,-2074,-66,-10370.0
5.0,-2102,-10,-10502.0
5.0,-2068,52,-10340.0
5.0,-2064,-12,-10316.0
5.0,-2062,26,-10310.0
5.0,-2086,2,-10426.0
5.0,-2080,48,-10392.0
5.0,-2112,28,-10560.0
5.0,-2028,-16,-10140.0
5.0,-2102,-46,-10510.0
5.0,-2084,-4,-10416.0
5.0,-2050,-2,-10246.0
5.0,-2088,-4,-10440.0
5.0,-2072,0,-10364.0
5.0,-2090,-10,-10454.0
5.0,-2036,24,-10172.0
5.0,-2082,2,-10410.0
5.0,-2080,28,-10404.0
5.0,-2084,-4,-10420.0
5.0,-2112,-8,-10560.0
5.0,-2090,-30,-10450.0
5.0,-2100,4,-10496.0
5.0,-2094,6,-10470.0
5.0,-2058,-22,-10282.0
5.0,-2070,-2,-10350.0
5.0,-2058,6,-10290.0
5.0,-2082,34,-10414.0
5.0,-2080,-20,-10400.0
5.0,-2050,6,-10254.0
5.0,-2066,30,-10330.0
5.0,-2090,-10,-10454.0
5.0,-2040,-4,-10204.0
5.0,-2098,-30,-10490.0
5.0,-2062,66,-10318.0
5.0,-2136,8,-10680.0
5.0,-2098,2,-10494.0
5.0,-2108,28,-10532.0
5.0,-2062,14,-10310.0
5.0,-2094,14,-10466.0
5.0,-2064,-32,-10320.0
5.0,-2070,6,-10350.0
5.0,-2056,-52,-10280.0
5.0,-2058,-22,-10294.0
5.0,-2078,-10,-10398.0
5.0,-2064,16,-10320.0
5.0,-2088,0,-10440.0
5.0,-2092,-4,-10456.0
5.0,-2084,24,-10420.0
5.0,-2078,-10,-10390.0
5.0,-2046,14,-10230.0
5.0,-2062,-22,-10310.0
5.0,-2094,-10,-10470.0
5.0,-2088,72,-10444.0
5.0,-2102,-30,-10510.0
5.0,-2076,8,-10380.0
5.0,-2072,-4,-10356.0
5.0,-2092,4,-10464.0
5.0,-2092,52,-10460.0
5.0,-2074,-30,-10374.0
5.0,-2058,14,-10282.0
5.0,-2120,-12,-10608.0
5.0,-2052,-16,-10260.0
5.0,-2058,26,-10290.0
5.0,-2086,-34,-10430.0
5.0,-2060,-4,-10304.0
5.0,-2086,-46,-10430.0
5.0,-2070,6,-10350.0
5.0,-2112,0,-10560.0
5.0,-2098,42,-10494.0
5.0,-2074,-86,-10374.0
5.0,-2080,-12,-10404.0
5.0,-2106,58,-10530.0
5.0,-2026,6,-10130.0
5.0,-2078,-22,-10386.0
5.0,-2060,60,-10300.0
5.0,-2094,-30,-10466.0
5.0,-2054,58,-10274.0
5.0,-2092,-16,-10456.0
5.0,-2100,4,-10496.0
5.0,-2062,14,-10310.0
5.0,-2064,-12,-10324.0
5.0,-2084,4,-10420.0
5.0,-2072,20,-10364.0
5.0,-2072,-36,-10364.0
5.0,-2068,-8,-10344.0
5.0,-2064,36,-10312.0
5.0,-2016,-56,-10080.0
5.0,-2094,18,-10470.0
5.0,-2020,88,-10100.0
5.0,-2078,-18,-10390.0
5.0,-2094,10,-10470.0
5.0,-2118,-26,-10586.0
5.0,-2070,-18,-10346.0
5.0,-2076,-16,-10380.0
5.0,-2072,-12,-10360.0
5.0,-2084,-28,-10412.0
5.0,-2102,26,-10506.0
5.0,-2076,-4,-10376.0
5.0,-2054,-34,-10274.0
5.0,-2068,16,-10336.0
5.0,-2078,18,-10398.0
5.0,-2080,-40,-10400.0
5.0,-2114,-62,-10566.0
5.0,-2066,-106,-10326.0
5.0,-2082,-26,-10410.0
5.0,-2054,30,-10266.0
5.0,-2072,-24,-10364.0
5.0,-2092,-12,-10460.0
5.0,-2090,38,-10450.0
5.0,-2072,-40,-10356.0
5.0,-2066,6,-10330.0
5.0,-2034,6,-10166.0
5.0,-2100,-24,-10492.0
5.0,-2088,76,-10444.0
5.0,-2082,14,-10410.0
5.0,-2038,-14,-10198.0
5.0,-2108,12,-10536.0
5.0,-2092,-32,-10464.0
5.0,-2064,-28,-10316.0
5.0,-2074,-46,-10374.0
5.0,-2062,-58,-10310.0
5.0,-2054,-66,-10266.0
5.0,-2086,-10,-10430.0
5.0,-2088,20,-10440.0
5.0,-2070,10,-10350.0
5.0,-2108,8,-10548.0
5.0,-2062,26,-10306.0
5.0,-2086,14,-10426.0
5.0,-2076,48,-10384.0
5.0,-2076,-8,-10380.0
5.0,-2100,36,-10496.0
5.0,-2108,44,-10544.0
5.0,-2080,-4,-10400.0
5.0,-2118,-14,-10586.0
5.0,-2092,4,-10460.0
5.0,-2096,-28,-10476.0
5.0,-2086,-70,-10434.0
5.0,-2076,32,-10380.0
5.0,-2076,28,-10380.0
5.0,-2076,-40,-10380.0
5.0,-2094,-6,-10470.0
5.0,-2058,14,-10294.0
5.0,-2106,30,-10526.0
5.0,-2074,-42,-10370.0
5.0,-2066,18,-10326.0
5.0,-2078,2,-10394.0
5.0,-2062,-22,-10310.0
5.0,-2102,22,-10510.0
5.0,-2088,-36,-10444.0
5.0,-2074,54,-10378.0
5.0,-2096,48,-10476.0
5.0,-2050,14,-10250.0
5.0,-2092,-28,-10460.0
5.0,-2096,-32,-10480.0
5.0,-2104,16,-10524.0
5.0,-2012,8,-10064.0
5.0,-2070,-26,-10350.0
5.0,-2106,-6,-10526.0
5.0,-2104,0,-10520.0
5.0,-2106,42,-10530.0
5.0,-2064,-40,-10324.0
5.0,-2052,68,-10256.0
5.0,-2048,-20,-10244.0
5.0,-2062,-78,-10310.0
5.0,-2136,16,-10688.0
5.0,-2060,-60,-10296.0
5.0,-2050,14,-10250.0
5.0,-2052,8,-10264.0
5.0,-2098,-34,-10494.0
5.0,-2042,-42,-10214.0
5.0,-2088,44,-10428.0
5.0,-2100,20,-10500.0
5.0,-2050,14,-10254.0
5.0,-2060,-12,-10300.0
5.0,-2064,16,-10324.0
5.0,-2040,-44,-10192.0
5.0,-2112,-48,-10560.0
5.0,-2100,0,-10500.0
5.0,-2084,-64,-10420.0
5.0,-2110,-34,-10554.0
5.0,-2072,-16,-10360.0
5.0,-2060,20,-10300.0
5.0,-2070,50,-10350.0
5.0,-2062,38,-10306.0
5.0,-2046,-6,-10234.0
5.0,-2088,8,-10436.0
5.0,-2106,-10,-10530.0
5.0,-2072,28,-10356.0
5.0,-2084,-8,-10420.0
5.0,-2062,2,-10310.0
5.0,-2090,26,-10450.0
5.0,-2064,-48,-10324.0
5.0,-2094,-70,-10470.0
5.0,-2092,72,-10460.0
5.0,-2068,40,-10344.0
5.0,-2092,-20,-10456.0
5.0,-2078,10,-10390.0
5.0,-2106,42,-10530.0
5.0,-2088,0,-10444.0
5.0,-2072,-4,-10372.0
5.0,-2110,42,-10554.0
5.0,-2062,-22,-10294.0
5.0,-2086,6,-10434.0
5.0,-2082,38,-10410.0
5.0,-2046,22,-10230.0
5.0,-2042,-22,-10206.0
5.0,-2092,-56,-10460.0
5.0,-2048,-16,-10240.0
5.0,-2066,-14,-10322.0
5.0,-2070,-34,-10358.0
5.0,-2086,-54,-10430.0
5.0,-2084,-48,-10420.0
5.0,-2092,36,-10460.0
5.0,-2032,0,-10164.0
5.0,-2048,64,-10240.0
5.0,-2074,10,-10366.0
5.0,-2036,-12,-10176.0
5.0,-2098,6,-10494.0
5.0,-2104,-28,-10520.0
5.0,-2062,-18,-10310.0
5.0,-2092,60,-10456.0
5.0,-2072,12,-10364.0
5.0,-2064,24,-10320.0
5.0,-2068,-96,-10340.0
5.0,-2086,2,-10430.0
5.0,-2112,-44,-10564.0
5.0,-2078,-46,-10390.0
5.0,-2100,-8,-10500.0
5.0,-2046,30,-10226.0
5.0,-2048,-32,-10244.0
5.0,-2058,14,-10290.0
5.0,-2084,12,-10420.0
5.0,-2118,-50,-10590.0
5.0,-2048,-60,-10240.0
5.0,-2094,26,-10466.0
5.0,-2030,54,-10146.0
5.0,-2076,-24,-10380.0
5.0,-2096,32,-10476.0
5.0,-2090,38,-10454.0
5.0,-2084,-32,-10420.0
5.0,-2078,-38,-10390.0
5.0,-2098,62,-10494.0
5.0,-2048,60,-10240.0
5.0,-2042,-38,-10214.0
5.0,-2030,14,-10146.0
5.0,-2068,48,-10340.0
5.0,-2042,-18,-10210.0
5.0,-2058,18,-10290.0
5.0,-2084,44,-10424.0
5.0,-2086,-2,-10430.0
5.0,-2120,-20,-10600.0
5.0,-2046,-42,-10226.0
5.0,-2062,22,-10318.0
5.0,-2098,10,-10494.0
5.0,-2072,-12,-10360.0
5.0,-2132,16,-10660.0
5.0,-2090,2,-10442.0
5.0,-2062,-14,-10310.0
5.0,-2064,-8,-10324.0
5.0,-2036,-40,-10180.0
5.0,-2072,32,-10356.0
5.0,-2068,-12,-10344.0
5.0,-2056,60,-10280.0
5.0,-2104,32,-10520.0
5.0,-2044,-8,-10220.0
5.0,-2080,24,-10400.0
5.0,-2094,2,-10466.0
5.0,-2052,-60,-10260.0
5.0,-2042,46,-10210.0
5.0,-2054,-2,-10274.0
5.0,-2040,-4,-10196.0
5.0,-2060,-44,-10304.0
5.0,-2070,-10,-10346.0
5.0,-2034,18,-10174.0
5.0,-2070,-10,-10350.0
5.0,-2088,-8,-10440.0
5.0,-2062,-78,-10306.0
5.0,-2058,-18,-10290.0
5.0,-2048,8,-10244.0
5.0,-2078,58,-10394.0
5.0,-2032,40,-10168.0
5.0,-2058,66,-10286.0
5.0,-2074,30,-10366.0
5.0,-2062,14,-10310.0
5.0,-2112,-48,-10564.0
5.0,-2064,-52,-10324.0
5.0,-2066,-50,-10330.0
5.0,-2058,-30,-10286.0
5.0,-2088,28,-10436.0
5.0,-2108,28,-10540.0
5.0,-2068,-24,-10336.0
5.0,-2100,-36,-10500.0
5.0,-2084,-8,-10420.0
5.0,-2094,-6,-10474.0
5.0,-2038,38,-10186.0
5.0,-2058,46,-10290.0
5.0,-2094,-46,-10470.0
5.0,-2102,46,-10510.0
5.0,-2066,10,-10330.0
5.0,-2040,12,-10196.0
5.0,-2068,0,-10340.0
5.0,-2084,-28,-10416.0
5.0,-2090,6,-10454.0
5.0,-2054,-18,-10270.0
5.0,-2128,-4,-10636.0
5.0,-2098,34,-10486.0
5.0,-2088,8,-10444.0
5.0,-2048,-32,-10240.0
5.0,-2018,22,-10090.0
5.0,-2088,-20,-10440.0
5.0,-2106,-18,-10530.0
5.0,-2096,0,-10484.0
5.0,-2066,-30,-10330.0
5.0,-2046,-22,-10230.0
5.0,-2144,4,-10720.0
5.0,-2048,12,-10244.0
5.0,-2068,-20,-10340.0
5.0,-2078,22,-10394.0
5.0,-2054,2,-10270.0
5.0,-2082,46,-10418.0
5.0,-2104,4,-10520.0
5.0,-2070,-10,-10346.0
5.0,-2068,48,-10336.0
5.0,-2072,-40,-10360.0
5.0,-2102,-14,-10510.0
5.0,-2054,-54,-10266.0
5.0,-2052,-72,-10260.0
5.0,-2054,10,-10278.0
5.0,-2102,-10,-10514.0
5.0,-2086,22,-10434.0
5.0,-2096,-8,-10480.0
5.0,-2044,-12,-10220.0
5.0,-2062,6,-10314.0
5.0,-2082,26,-10410.0
5.0,-2070,-34,-10350.0
5.0,-2064,-44,-10320.0
5.0,-2116,-40,-10576.0
5.0,-2104,16,-10520.0
5.0,-2064,8,-10316.0
5.0,-2048,8,-10240.0
5.0,-2048,12,-10240.0
5.0,-2066,66,-10334.0
5.0,-2046,-54,-10222.0
5.0,-2080,36,-10400.0
5.0,-2078,6,-10390.0
5.0,-2090,66,-10450.0
5.0,-2076,12,-10380.0
5.0,-2094,18,-10470.0
5.0,-2078,-2,-10390.0
5.0,-2070,-42,-10354.0
5.0,-2052,0,-10256.0
5.0,-2088,32,-10436.0
5.0,-2086,-66,-10434.0
5.0,-2070,70,-10350.0
5.0,-2046,-6,-10230.0
5.0,-2084,-8,-10416.0
5.0,-2090,18,-10450.0
5.0,-2082,38,-10414.0
5.0,-2070,-18,-10350.0
5.0,-2112,20,-10560.0
5.0,-2056,32,-10288.0
5.0,-2096,-76,-10480.0
5.0,-2084,100,-10424.0
5.0,-2080,-28,-10396.0
5.0,-2088,20,-10440.0
5.0,-2050,-6,-10250.0
5.0,-2072,-28,-10368.0
5.0,-2070,-18,-10350.0
5.0,-2056,0,-10276.0
5.0,-2038,14,-10190.0
5.0,-2050,14,-10250.0
5.0,-2068,-28,-10336.0
5.0,-2066,-34,-10330.0
5.0,-2074,70,-10374.0
5.0,-2040,88,-10204.0
5.0,-2120,-12,-10592.0
5.0,-2118,-22,-10586.0
5.0,-2068,24,-10352.0
5.0,-2090,-18,-10446.0
5.0,-2090,-10,-10450.0
5.0,-2092,-28,-10456.0
5.0,-2034,-62,-10174.0
5.0,-2092,20,-10460.0
5.0,-2072,-12,-10364.0
5.0,-2116,-12,-10580.0
5.0,-2068,68,-10344.0
5.0,-2122,-6,-10610.0
5.0,-2124,-16,-10616.0
5.0,-2070,-26,-10354.0
5.0,-2062,-38,-10310.0
5.0,-2098,-14,-10490.0
5.0,-2074,-2,-10370.0
5.0,-2066,-70,-10330.0
5.0,-2086,2,-10430.0
5.0,-2046,10,-10226.0
5.0,-2060,-36,-10296.0
5.0,-2074,-6,-10370.0
5.0,-2096,-52,-10472.0
5.0,-2088,12,-10440.0
5.0,-2060,24,-10304.0
5.0,-2062,-26,-10306.0
5.0,-2060,40,-10300.0
5.0,-2084,-32,-10420.0
5.0,-2064,-76,-10316.0
5.0,-2068,-28,-10336.0
5.0,-2068,-40,-10340.0
5.0,-2042,-18,-10210.0
5.0,-2086,-58,-10426.0
5.0,-2074,10,-10366.0
5.0,-2072,-72,-10360.0
5.0,-2108,60,-10540.0
5.0,-2068,-44,-10340.0
5.0,-2054,-14,-10270.0
5.0,-2056,-64,-10280.0
5.0,-2068,0,-10340.0
5.0,-2054,54,-10270.0
5.0,-2056,-20,-10280.0
5.0,-2062,54,-10310.0
5.0,-2126,-6,-10630.0
5.0,-2068,28,-10340.0
5.0,-2066,-18,-10322.0
5.0,-2058,34,-10294.0
5.0,-2066,14,-10326.0
5.0,-2076,20,-10376.0
5.0,-2054,-54,-10274.0
5.0,-2072,-24,-10360.0
5.0,-2098,-38,-10490.0
5.0,-2070,46,-10354.0
5.0,-2080,-4,-10400.0
5.0,-2078,30,-10390.0
5.0,-2046,-46,-10230.0
5.0,-2106,-2,-10526.0
5.0,-2098,-90,-10490.0
5.0,-2076,36,-10388.0
5.0,-2056,4,-10288.0
5.0,-2120,24,-10596.0
5.0,-2082,-10,-10410.0
5.0,-2034,10,-10178.0
5.0,-2068,40,-10344.0
5.0,-2082,-14,-10410.0
5.0,-2106,42,-10530.0
5.0,-2070,-30,-10354.0
5.0,-2094,-66,-10470.0
5.0,-2058,30,-10286.0
5.0,-2062,-14,-10310.0
5.0,-2068,-8,-10336.0
5.0,-2090,38,-10450.0
5.0,-2130,-10,-10650.0
5.0,-2038,14,-10190.0
5.0,-2064,-36,-10320.0
5.0,-2070,-46,-10350.0
5.0,-2120,60,-10600.0
5.0,-2056,8,-10280.0
5.0,-2062,46,-10314.0
5.0,-2092,8,-10460.0
5.0,-2100,-40,-10500.0
5.0,-2074,-18,-10370.0
5.0,-2056,36,-10280.0
5.0,-2080,-8,-10396.0
5.0,-2084,-48,-10420.0
5.0,-2064,48,-10320.0
5.0,-2022,38,-10110.0
5.0,-2040,4,-10200.0
5.0,-2102,54,-10506.0
5.0,-2022,26,-10114.0
5.0,-2102,-14,-10510.0
5.0,-2114,18,-10570.0
5.0,-2074,22,-10366.0
5.0,-2038,-14,-10186.0
5.0,-2096,-28,-10480.0
5.0,-2076,12,-10380.0
5.0,-2074,-10,-10370.0
5.0,-2100,0,-10496.0
5.0,-2050,-98,-10246.0
5.0,-2044,48,-10220.0
5.0,-2056,28,-10284.0
5.0,-2088,24,-10440.0
5.0,-2062,-14,-10306.0
5.0,-2072,8,-10372.0
5.0,-2038,-2,-10190.0
5.0,-2112,-40,-10564.0
5.0,-2054,10,-10266.0
5.0,-2072,-28,-10352.0
5.0,-2114,-26,-10578.0
5.0,-2134,82,-10674.0
5.0,-2088,-20,-10440.0
5.0,-2050,-6,-10250.0
5.0,-2046,-18,-10230.0
5.0,-2060,-28,-10300.0
5.0,-2124,4,-10620.0
5.0,-2082,-10,-10410.0
5.0,-2124,-4,-10616.0
5.0,-2090,38,-10450.0
5.0,-2066,50,-10338.0
5.0,-2116,32,-10580.0
5.0,-2096,-36,-10488.0
5.0,-2114,-6,-10574.0
5.0,-2068,-20,-10340.0
5.0,-2058,74,-10298.0
5.0,-2096,-32,-10476.0
5.0,-2088,-32,-10436.0
5.0,-2104,0,-10520.0
5.0,-2076,52,-10380.0
5.0,-2086,-2,-10430.0
5.0,-2068,-20,-10336.0
5.0,-2056,4,-10280.0
5.0,-2144,20,-10720.0
5.0,-2074,2,-10366.0
5.0,-2056,0,-10276.0
5.0,-2078,34,-10394.0
5.0,-2076,44,-10384.0
5.0,-2092,0,-10464.0
5.0,-2102,2,-10514.0
5.5,-2312,-24,-12712.0
5.5,-2320,32,-12760.0
5.5,-2326,-18,-12793.0
5.5,-2334,-42,-12837.0
5.5,-2278,-18,-12529.0
5.5,-2274,-46,-12511.0
5.5,-2290,2,-12595.0
5.5,-2312,4,-12716.0
5.5,-2274,-10,-12507.0
5.5,-2258,2,-12423.0
5.5,-2294,-2,-12617.0
5.5,-2320,-4,-12760.0
5.5,-2336,-24,-12848.0
5.5,-2270,30,-12489.0
5.5,-2284,28,-12562.0
5.5,-2284,-4,-12562.0
5.5,-2310,22,-12705.0
5.5,-2302,2,-12661.0
5.5,-2292,-16,-12606.0
5.5,-2296,8,-12628.0
5.5,-2286,6,-12573.0
5.5,-2276,0,-12518.0
5.5,-2306,18,-12683.0
5.5,-2304,-20,-12672.0
5.5,-2286,-10,-12573.0
5.5,-2278,14,-12529.0
5.5,-2312,-8,-12720.0
5.5,-2298,6,-12639.0
5.5,-2284,12,-12562.0
5.5,-2294,18,-12617.0
5.5,-2276,44,-12518.0
5.5,-2286,14,-12569.0
5.5,-2294,10,-12621.0
5.5,-2300,4,-12650.0
5.5,-2288,-12,-12584.0
5.5,-2288,0,-12584.0
5.5,-2320,-12,-12760.0
5.5,-2298,-2,-12635.0
5.5,-2304,-8,-12672.0
5.5,-2314,-22,-12727.0
5.5,-2286,2,-12573.0
5.5,-2312,-28,-12716.0
5.5,-2302,-42,-12657.0
5.5,-2300,-8,-12650.0
5.5,-2324,-20,-12782.0
5.5,-2288,-8,-12584.0
5.5,-2314,18,-12735.0
5.5,-2298,-10,-12639.0
5.5,-2322,-22,-12771.0
5.5,-2294,42,-12613.0
5.5,-2292,-36,-12606.0
5.5,-2304,-36,-12668.0
5.5,-2328,-24,-12804.0
5.5,-2296,-16,-12628.0
5.5,-2310,-22,-12705.0
5.5,-2292,0,-12606.0
5.5,-2284,72,-12562.0
5.5,-2318,-2,-12749.0
5.5,-2322,2,-12771.0
5.5,-2298,6,-12639.0
5.5,-2292,12,-12606.0
5.5,-2310,-14,-12705.0
5.5,-2308,-20,-12694.0
5.5,-2274,-62,-12507.0
5.5,-2320,-36,-12760.0
5.5,-2314,14,-12727.0
5.5,-2308,-4,-12694.0
5.5,-2292,-20,-12606.0
5.5,-2322,34,-12771.0
5.5,-2302,-2,-12661.0
5.5,-2268,16,-12474.0
5.5,-2292,12,-12606.0
5.5,-2324,36,-12782.0
5.5,-2304,32,-12672.0
5.5,-2290,2,-12595.0
5.5,-2304,20,-12672.0
5.5,-2296,40,-12628.0
5.5,-2324,-8,-12782.0
5.5,-2322,-2,-12771.0
5.5,-2316,-8,-12738.0
5.5,-2300,12,-12650.0
5.5,-2280,-16,-12540.0
5.5,-2296,-20,-12624.0
5.5,-2306,-34,-12683.0
5.5,-2290,-18,-12595.0
5.5,-2298,-10,-12639.0
5.5,-2308,4,-12694.0
5.5,-2292,4,-12606.0
5.5,-2304,-8,-12672.0
5.5,-2286,-2,-12573.0
5.5,-2308,12,-12694.0
5.5,-2296,-8,-12632.0
5.5,-2324,-4,-12782.0
5.5,-2296,8,-12628.0
5.5,-2266,2,-12463.0
5.5,-2348,-16,-12914.0
5.5,-2284,-40,-12562.0
5.5,-2316,-12,-12738.0
5.5,-2302,-14,-12661.0
5.5,-2320,28,-12756.0
5.5,-2298,6,-12639.0
5.5,-2332,-20,-12826.0
5.5,-2284,24,-12562.0
5.5,-2268,0,-12474.0
5.5,-2286,10,-12573.0
5.5,-2282,-2,-12551.0
5.5,-2284,0,-12562.0
5.5,-2280,-12,-12544.0
5.5,-2300,0,-12650.0
5.5,-2328,-24,-12804.0
5.5,-2246,-6,-12345.0
5.5,-2314,6,-12723.0
5.5,-2252,16,-12386.0
5.5,-2282,10,-12551.0
5.5,-2356,16,-12958.0
5.5,-2282,2,-12555.0
5.5,-2282,-38,-12547.0
5.5,-2302,-10,-12661.0
5.5,-2320,-8,-12760.0
5.5,-2268,0,-12474.0
5.5,-2302,2,-12661.0
5.5,-2254,10,-12397.0
5.5,-2280,4,-12540.0
5.5,-2284,0,-12562.0
5.5,-2282,14,-12551.0
5.5,-2302,34,-12661.0
5.5,-2264,48,-12452.0
5.5,-2288,24,-12584.0
5.5,-2298,10,-12639.0
5.5,-2302,18,-12661.0
5.5,-2296,4,-12628.0
5.5,-2258,-42,-12419.0
5.5,-2326,26,-12789.0
5.5,-2334,22,-12837.0
5.5,-2298,-10,-12639.0
5.5,-2296,12,-12628.0
5.5,-2316,-8,-12738.0
5.5,-2304,36,-12672.0
5.5,-2332,-4,-12826.0
5.5,-2330,-10,-12815.0
5.5,-2306,-14,-12683.0
5.5,-2322,6,-12771.0
5.5,-2268,20,-12474.0
5.5,-2286,-2,-12573.0
5.5,-2298,-18,-12639.0
5.5,-2312,24,-12716.0
5.5,-2266,-26,-12463.0
5.5,-2284,24,-12562.0
5.5,-2292,-20,-12606.0
5.5,-2266,-2,-12463.0
5.5,-2316,4,-12738.0
5.5,-2306,-14,-12683.0
5.5,-2252,-16,-12386.0
5.5,-2304,8,-12668.0
5.5,-2270,-2,-12481.0
5.5,-2324,28,-12782.0
5.5,-2324,-12,-12782.0
5.5,-2274,-6,-12507.0
5.5,-2310,18,-12701.0
5.5,-2300,32,-12650.0
5.5,-2300,0,-12650.0
5.5,-2300,0,-12650.0
5.5,-2310,-18,-12705.0
5.5,-2322,42,-12767.0
5.5,-2320,8,-12756.0
5.5,-2324,-4,-12782.0
5.5,-2270,-6,-12485.0
5.5,-2284,16,-12562.0
5.5,-2322,-2,-12771.0
5.5,-2282,-14,-12551.0
5.5,-2316,-4,-12734.0
5.5,-2302,10,-12661.0
5.5,-2308,16,-12694.0
5.5,-2306,22,-12687.0
5.5,-2302,10,-12661.0
5.5,-2312,-8,-12716.0
5.5,-2296,-12,-12628.0
5.5,-2288,-28,-12584.0
5.5,-2280,24,-12540.0
5.5,-2308,-8,-12694.0
5.5,-2324,-4,-12782.0
5.5,-2312,0,-12716.0
5.5,-2280,12,-12540.0
5.5,-2306,-30,-12683.0
5.5,-2314,-14,-12727.0
5.5,-2306,-38,-12683.0
5.5,-2288,-24,-12580.0
5.5,-2296,-16,-12628.0
5.5,-2302,50,-12661.0
5.5,-2304,12,-12672.0
5.5,-2280,-20,-12540.0
5.5,-2286,-26,-12573.0
5.5,-2292,4,-12606.0
5.5,-2266,-6,-12459.0
5.5,-2316,-8,-12738.0
5.5,-2304,-44,-12672.0
5.5,-2294,6,-12613.0
5.5,-2316,4,-12738.0
5.5,-2298,-30,-12639.0
5.5,-2310,-6,-12705.0
5.5,-2298,-18,-12639.0
5.5,-2314,-34,-12727.0
5.5,-2326,26,-12793.0
5.5,-2286,-10,-12569.0
